model,persona,psd,delta_norm,empirical_cosine,empirical_projection,empirical_projection_per_dim,empirical_off_target_leakage,empirical_target_norm,theory_cosine,theory_projection,theory_projection_per_dim,theory_off_target_leakage,theory_target_norm
Claude-Sonnet-4.6,ISFJ,0.9625863689592526,3.9688452729987715,0.7615097900893406,3.0223145307383663,0.7330189437690211,0.6239036350125773,0.8715726046525766,0.5114140148178522,2.0297230952551564,0.4922801595583898,0.8271836327027541,0.48507125007266594
Claude-Sonnet-4.6,INFJ,0.8016715807559899,3.3053766045128246,0.7772805390109921,2.5692049087900513,0.62312371839981,0.5043750142100637,0.9655459434153384,0.5558960615972244,1.8374458365442856,0.44564607443667603,0.6663909511172763,0.48507125007266594
Claude-Sonnet-4.6,INTJ,0.8662702009276142,3.571723538749587,0.7642231320474732,2.7295937495908937,0.6620237261522952,0.5587026463393563,0.7683091378432738,0.3690162343154575,1.3180239702852528,0.31966776744600295,0.805131405095626,0.48507125007266594
Claude-Sonnet-4.6,ISTP,0.8162045837588583,3.3652977109510696,0.6578649277017292,2.21391133530962,0.5369523694843412,0.6147130025094008,0.742636190570782,0.37730795325555516,1.269753591414553,0.30796048093585715,0.7558771492317561,0.48507125007266594
Claude-Sonnet-4.6,ISFP,0.6418477744807459,2.646406169751739,0.720809309285478,1.9075542033075787,0.4626498509898878,0.4448861438446034,0.9375116535812169,0.3662999640811616,0.9693784849242265,0.23510881673787076,0.5972373145559517,0.48507125007266594
Claude-Sonnet-4.6,INFP,0.9038917055442289,3.7268409760785524,0.8574781145292277,3.1956845733181036,0.7750673554086733,0.46507075798362163,1.2174067863062343,0.5222398577239982,1.9463049011072298,0.4720482757013202,0.7708376228227741,0.48507125007266594
Claude-Sonnet-4.6,INTP,0.6965100145478802,2.8717843592814036,0.6328462450896382,1.8173979484783886,0.44078374737395526,0.5392920251741737,0.7421279287927894,0.40665147124174544,1.167815334790816,0.283236822150505,0.6363199689963938,0.48507125007266594
Claude-Sonnet-4.6,ESTP,1.6842673610402623,6.944412231349317,0.9373505164633664,6.509348391589802,1.5787488807334813,0.5867780798975961,1.5116401275477847,0.7768890714526501,5.3950379701973965,1.3084889061965748,1.0604778761605642,0.48507125007266594
Claude-Sonnet-4.6,ESFP,1.3298343785005047,5.483047607135196,0.9308785131344414,5.104051203975368,1.2379142489736137,0.48582690994830396,1.135313948848892,0.5580422084605441,3.059771995780027,0.7421037134651768,1.1035132770850644,0.48507125007266594
Claude-Sonnet-4.6,ENFP,1.27337002383356,5.250239108761045,0.9279145682938068,4.871773356045266,1.181578595943792,0.47470331703641744,1.2846665922792235,0.7214540257179735,3.787806140997601,0.9186779299233135,0.8817607831320784,0.48507125007266594
Claude-Sonnet-4.6,ENTP,1.3853432968840185,5.711916740794213,0.9083759220566855,5.188567636129961,1.2584124946720687,0.5792875309159535,1.4681621370500186,0.8108280510466315,4.631382318678799,1.1232752054429835,0.8108198709075304,0.48507125007266594
Claude-Sonnet-4.6,ESTJ,1.3577337471735675,5.598079651062283,0.9232456030392926,5.16840242330699,1.2535217121760587,0.5216552935772617,1.099721052655661,0.6931284315222045,3.8801881680771695,0.9410838626031801,0.9786736390451394,0.48507125007266594
Claude-Sonnet-4.6,ESFJ,1.2045914981363475,4.96665798253718,0.9169754695457438,4.554303535610147,1.1045808546143883,0.48056405712632916,0.9802161306718683,0.6761625226953563,3.3582679908373683,0.8144996261972512,0.8874857949888032,0.48507125007266594
Claude-Sonnet-4.6,ENFJ,1.0679632799249008,4.4033254074114465,0.8707331911760078,3.8341215837817635,0.9299110747878049,0.5251770751422241,1.037417352732283,0.6164845148286404,2.714581927420671,0.6583828244793059,0.8408790779289276,0.48507125007266594
Claude-Sonnet-4.6,ENTJ,1.2230245605470704,5.042659445860194,0.8952777754357099,4.514580930969584,1.094946707869818,0.5448676744186635,1.0889967373369667,0.5306895001328249,2.676086420663614,0.6490462926868927,1.0365944171423824,0.48507125007266594
DeepSeek-V3.2,ISTJ,1.2503425925259546,5.155294577193134,0.7356216995050423,3.7923465583239415,0.9197791428774833,0.8469728018136636,0.8415929115659881,0.41400997610749474,2.1343433847308266,0.5176543068578535,1.1381522821116867,0.48507125007266594
DeepSeek-V3.2,ISFJ,1.0414938555459046,4.2941891748475465,0.568206830467322,2.439987620467209,0.5917839226109294,0.8570304779172648,0.8784804913475776,0.613176432948508,2.6330956006391153,0.6386194872814264,0.8227238914753126,0.48507125007266594
DeepSeek-V3.2,INFJ,0.7896411839602592,3.2557740078059347,0.6240759194074307,2.031850157304304,0.4927960478819709,0.6169969648207924,0.9722300701884813,0.38102617500524155,1.2405351168757808,0.30087395995098787,0.7300740096932442,0.48507125007266594
DeepSeek-V3.2,INTJ,1.1430950221379843,4.713101516392667,0.6896390652562604,3.2503389242229024,0.7883229825663237,0.8277759991654592,0.7610181986618287,0.4143847093298816,1.9530372019125994,0.47368109848508316,1.0403328537418222,0.48507125007266594
DeepSeek-V3.2,ISTP,0.9468065829163226,3.9037835483941237,0.43382024044639667,1.6935403176150263,0.41074385945699027,0.8530722052511496,0.7486499066613902,0.35233374774353593,1.3754346879852608,0.33359191174715885,0.8860920617354379,0.48507125007266594
DeepSeek-V3.2,ISFP,0.6073359117995003,2.504110114580151,0.46671406553069644,1.1687034121122404,0.28345221253873726,0.5371329006570207,0.9468126562602516,0.5661280831958307,1.4176470592785528,0.3438299156030432,0.5006374925010457,0.48507125007266594
DeepSeek-V3.2,INFP,0.8825093619109227,3.6386793147551773,0.7343412332196819,2.672032255288264,0.6480630131535815,0.5990301368401465,1.2239342989019488,0.5260689028978731,1.9141960351104408,0.46426073181758115,0.7505229821615245,0.48507125007266594
DeepSeek-V3.2,INTP,0.8549054463093005,3.524865455049054,0.47710209843320306,1.681720705298611,0.40787718239614135,0.7513318349503696,0.7433644334075622,0.4427314937577623,1.5605689482090022,0.37849356526616307,0.7665545924338418,0.48507125007266594
DeepSeek-V3.2,ESTP,1.4681312788496,6.053260334970036,0.8447937005507565,5.113756198776448,1.240268055953668,0.7855855149615926,1.529217929200831,0.7407590706237809,4.4840074999762,1.0875315616743324,0.9862477144707354,0.48507125007266594
DeepSeek-V3.2,ESFP,1.2119465883295526,4.996983796289709,0.7420294231068773,3.707909003635266,0.8993000277745259,0.8124493787359178,1.1526464060819521,0.40587361986862863,2.0281439018249863,0.49189714889275016,1.1076333905561107,0.48507125007266594
