model,persona,psd,delta_norm,empirical_cosine,empirical_projection,empirical_projection_per_dim,empirical_off_target_leakage,empirical_target_norm,theory_cosine,theory_projection,theory_projection_per_dim,theory_off_target_leakage,theory_target_norm
GLM-4.6V,INTJ,0.8596721557440986,3.5445191015353545,0.8549350488778371,3.0303336113195556,0.7349638564899965,0.4459420870640688,0.7891378820028822,0.4882783760859941,1.7307120309034698,0.41975932417307427,0.7502255161826141,0.48507125007266594
GLM-4.6V,ISTP,0.8451484420698339,3.4846362959801334,0.8341202650942761,2.906605750960085,0.7049554425433042,0.4661691894169341,0.7210476128288636,0.6473564037012364,2.255801620772496,0.5471122560520303,0.6441615235410486,0.48507125007266594
GLM-4.6V,ISFP,1.1440895304319882,4.717201979134399,0.9395219762180724,4.4319149256561525,1.0748972566018682,0.3918376467286739,0.8538968979911916,0.4673735939535862,2.2046956423930135,0.5347172356426692,1.0114436867916816,0.48507125007266594
GLM-4.6V,INFP,1.4425591767100248,5.947823856779484,0.9569189328364192,5.691585257728419,1.3804121879307403,0.41885459257667346,1.1333555499557135,0.5177056013548023,3.079221726526462,0.7468209660685519,1.2341942403652433,0.48507125007266594
GLM-4.6V,INTP,0.8409709848878861,3.4674121987724678,0.8623083363603901,2.989978444599209,0.7251762909060318,0.4258539004530445,0.7060246495019737,0.6406886337308649,2.221531584213267,0.5388005513151196,0.6456981983293931,0.48507125007266594
GLM-4.6V,ESTP,1.4273561542657458,5.885140189413086,0.9427927319884439,5.548467397311752,1.3457010082007215,0.4758512242790403,1.4837136341115975,0.7894462972213311,4.6460021311606035,1.126821030801172,0.8761392330357566,0.48507125007266594
GLM-4.6V,ESFP,1.1873607316315002,4.89561371222734,0.9403473589947566,4.603577424951496,1.1165315281637633,0.4039589751902824,1.103045844925449,0.5509353662970474,2.697166733794818,0.6541590196081308,0.9909094227455002,0.48507125007266594
GLM-4.6V,ENFP,1.3671849320124743,5.637047884440332,0.9424063517414789,5.312389731367435,1.2884437639337978,0.4572825226291313,1.2199311359785034,0.6942877169649966,3.9137331061104415,0.9492197051158848,0.9839596484316147,0.48507125007266594
GLM-4.6V,ENTP,1.4945939705262274,6.162368807890925,0.961651963394563,5.926054063269721,1.4372792262342224,0.4099262891897871,1.3910324192922923,0.8006577580030915,4.9339483937141315,1.196658257566468,0.8954441084352159,0.48507125007266594
GLM-4.6V,ESTJ,1.1685579555986696,4.818087880589147,0.9088130941447697,4.378741354619638,1.0620007713151134,0.4875264683266401,1.1178026195861894,0.6386210265748304,3.0769322284295897,0.7462656812166074,0.8992303534863884,0.48507125007266594
GLM-4.6V,ESFJ,1.1294365962308093,4.656786383697712,0.9284381607714174,4.323538185185684,1.0486120361124625,0.419570998313172,0.9765361045636274,0.6423731439835384,2.9913945101556316,0.7255197372508512,0.8655912059193369,0.48507125007266594
GLM-4.6V,ENFJ,1.2026336404621185,4.958585528546408,0.9303545002579406,4.61324236139705,1.118875619565522,0.4409592057243357,0.9992488346269824,0.5362604240043555,2.6590931780001577,0.6449248259561172,1.0150860269142907,0.48507125007266594
GLM-4.6V,ENTJ,1.1324517077221294,4.669218006849438,0.8765558995876988,4.092830590364991,0.9926572254019967,0.5450490832759711,1.0906745653619494,0.3852772487401343,1.7989434674468452,0.4363078782822487,1.0450274186219275,0.48507125007266594
GPT 5.2,ISTJ,1.0745739115670845,4.430581739924221,0.7566928818659056,3.3525896651257168,0.813122429921616,0.7025247364890087,0.900826579918281,0.35729616592601926,1.5830298684967554,0.38394113860704454,1.0036425128030948,0.48507125007266594
GPT 5.2,ISFJ,1.105665072398517,4.558773880055284,0.7118816770884765,3.245307595200897,0.7871027060372082,0.7765079410224487,0.8851210061945936,0.5091284543658938,2.3210014993561554,0.5629255493566111,0.9516354754860581,0.48507125007266594
GPT 5.2,INFJ,1.1854100516045531,4.887570852434455,0.8017934022264877,3.918822062396436,0.9504539583094911,0.7084026140401586,0.9284100693592452,0.5484919926688595,2.6807934761620102,0.6501879213342769,0.9911874986076658,0.48507125007266594
GPT 5.2,INTJ,0.9201281891611961,3.7937857130199184,0.5982238927855027,2.2695332576367995,0.5504426671816861,0.7373254062047323,0.8005246383414838,0.3478969332120421,1.3198464148232902,0.32010977517112993,0.8626503441887393,0.48507125007266594
GPT 5.2,ISTP,0.8532284314636788,3.5179509457048264,0.5860235230521388,2.0616020071265457,0.5000119313745953,0.6913659123365978,0.7339559242541979,0.48586177600214137,1.7092378943685598,0.4145510810464643,0.7457520750632728,0.48507125007266594
GPT 5.2,ISFP,1.0580177425860373,4.362318906459788,0.6944780688297458,3.0295348097776826,0.7347701186587584,0.7612584425496038,0.8755487205751576,0.3955317281478261,1.725435535803975,0.41847958613611713,0.9717388433186144,0.48507125007266594
GPT 5.2,INFP,1.2900596651573337,5.319052262792638,0.7997051358346311,4.253673412328089,1.0316673397594245,0.7745427294472298,1.1558351784591083,0.630973130877989,3.356179059557923,0.813992985943733,1.0008343311958567,0.48507125007266594
GPT 5.2,INTP,0.8474757856394026,3.4942321793445674,0.49641971829077797,1.7346057541128013,0.42070369076536795,0.7356790141233609,0.7252619658455906,0.47970193607017353,1.6761899415102908,0.4065357751438128,0.7436019572145719,0.48507125007266594
GPT 5.2,ESTP,1.365632412689672,5.630646683286605,0.8320982266748671,4.685251120195506,1.1363403088887962,0.7574183711682265,1.4971805032552075,0.676560236817072,3.809471653477646,0.9239325885343938,1.005634356231304,0.48507125007266594
GPT 5.2,ESFP,1.1634786251412488,4.797145264605784,0.7802426686229499,3.742937423027964,0.9077956673659687,0.7277290275041568,1.1162698583580752,0.5097669843760352,2.445426275151868,0.5931029901242298,1.000955220909641,0.48507125007266594
GPT 5.2,ENFP,1.350870874477419,5.569783302040895,0.8181805813565539,4.5570885400938455,1.105256317417571,0.7766985208688995,1.2314727004991532,0.6870629360724974,3.8267916687877865,0.9281333092732775,0.9815399532004904,0.48507125007266594
GPT 5.2,ENTP,1.1501841874245484,4.742330893666633,0.7734661100266697,3.668032228783631,0.8896284892614514,0.7290300515725372,1.42699917007931,0.7121441808983571,3.377223349819198,0.8190969760356973,0.8074675280471932,0.48507125007266594
GPT 5.2,ESTJ,1.158825421374387,4.777959613977491,0.7476505980499909,3.572244362848975,0.8663965193260932,0.7695670396548675,1.1301798456841998,0.4418268705528685,2.1110309438716666,0.5120002094429545,1.0395826772094159,0.48507125007266594
